회사명,거래소코드,회계년도,[제조]      단기차입금(*)(IFRS연결),[제조]      유동성장기부채(*)(IFRS연결),[제조]            사채(IFRS연결),[제조]            장기차입금(IFRS연결),[제조]   이자비용(IFRS연결),[제조]   이자비용(IFRS연결),[제조]   이자비용(IFRS연결),[제조]   이자비용(IFRS연결),[제조]법인세비용(IFRS연결),[제조]자본(*)(IFRS연결),[제조]부채(*)(IFRS연결)
(주)케이에이치필룩스,033180,2021/12,4352680,0,0,0,0,0,0,5512187,-1649534,427260174,112111273
(주)케이에이치필룩스,033180,2022/12,69551874,0,0,0,0,0,0,41729104,-16488111,479550418,766469146
(주)케이에이치필룩스,033180,2023/12,32458977,0,0,0,0,0,0,73143804,-3410699,463038416,572780044
(주)케이이씨,092220,2020/12,54769390,0,0,0,0,0,0,2077592,225528,168772401,199573553
(주)케이이씨,092220,2021/12,49931458,9000000,0,0,0,0,0,2339842,1023079,279148381,121440786
(주)케이이씨,092220,2022/12,43846229,0,0,0,0,0,0,2116879,-1488963,304646645,96489868
(주)케이이씨,092220,2023/12,40570080,0,0,0,0,0,0,2573865,2995251,356705360,91040501
(주)케이티,030200,2020/12,95789000,1322325000,0,0,0,0,0,263579000,271664000,15551433000,18111112000
(주)케이티,030200,2021/12,338927000,1389516000,0,0,0,0,0,263389000,519016000,16567161000,20592180000
(주)케이티,030200,2022/12,504998000,1322044000,0,0,0,0,0,293854000,506404000,18414723000,22565958000
(주)케이티,030200,2023/12,434241000,2624323000,0,0,0,0,0,356345000,335367000,18561137000,24148845000
(주)케이티스카이라이프,053210,2020/12,200000,0,0,0,0,0,0,254921,20655407,744437146,175038682
(주)케이티스카이라이프,053210,2021/12,100000000,0,0,0,0,0,0,2211065,19590571,805951031,469693813
(주)케이티스카이라이프,053210,2022/12,45700000,0,0,0,0,0,0,5595549,10345093,857534121,503764190
(주)케이티스카이라이프,053210,2023/12,0,99955832,0,0,0,0,0,5443539,5272528,737132733,478564858
(주)케이티씨에스,058850,2020/12,0,24520,0,0,0,0,0,1331426,4709514,169743982,215174666
(주)케이티씨에스,058850,2021/12,4500000,0,0,0,0,0,0,1054072,3736732,182578397,234171975
(주)케이티씨에스,058850,2022/12,0,0,0,0,0,0,0,1486840,5674877,191576789,224569291
(주)케이티씨에스,058850,2023/12,0,0,0,0,0,0,0,1601439,4178126,200050480,234849615
(주)케이티아이에스,058860,2020/12,,,,,,,,,,,
(주)케이티아이에스,058860,2021/12,,,,,,,,,,,
(주)케이티아이에스,058860,2022/12,,,,,,,,,,,
(주)케이티아이에스,058860,2023/12,,,,,,,,,,,
(주)케이티앤지,033780,2020/12,17308208,57386273,0,0,0,0,0,6004221,440491173,9091571656,2376811496
(주)케이티앤지,033780,2021/12,75432491,19347121,0,0,0,0,0,17844000,415440944,9208862153,2428409041
(주)케이티앤지,033780,2022/12,72629448,20684843,0,0,0,0,0,34772000,415601989,9358580031,2943135752
(주)케이티앤지,033780,2023/12,61576000,46223000,0,0,0,0,0,45706000,318836000,9294935000,3477517000
(주)코리아써키트,007810,2020/12,100016789,13104319,0,0,0,0,0,1442276,15159170,566342752,355403556
(주)코리아써키트,007810,2021/12,65016007,6500000,0,0,0,0,0,1821728,17288269,651986442,412634245
(주)코리아써키트,007810,2022/12,36007517,10592718,0,0,0,0,0,2067402,13780869,751612623,541835924
(주)코리아써키트,007810,2023/12,28915541,23546739,0,0,0,0,0,8223777,1816186,709890316,526566695
(주)코아스,071950,2020/12,20817838,278499,0,0,0,0,0,980016,-67775,23987325,49248700
(주)코아스,071950,2021/12,22181603,395593,0,0,0,0,0,850363,-29599,19040056,60259190
(주)코아스,071950,2022/12,25302546,220546,0,0,0,0,0,1515630,-15997,17870244,58375881
(주)코오롱,002020,2020/12,728743159,288648546,0,0,0,0,0,61506792,55079740,809123047,2899011452
(주)코오롱,002020,2021/12,582659549,246346154,0,0,0,0,0,48408432,85321618,987872282,2978410677
(주)코오롱,002020,2022/12,728798387,334469267,0,0,0,0,0,68979822,89739346,1154953577,3322537563
(주)콘텐트리중앙,036420,2020/12,238500000,232932890,0,0,0,0,0,23630901,-20858717,263909591,1211631897
(주)콘텐트리중앙,036420,2021/12,174040000,159919105,0,0,0,0,0,36776512,13587955,697790460,1547849543
(주)콘텐트리중앙,036420,2022/12,224126422,496527081,0,0,0,0,0,49631346,-5571222,691707122,1896426846
(주)콤텍시스템,031820,2020/12,8271083,4950408,0,0,0,0,0,408055,227059,99548776,86103599
(주)콤텍시스템,031820,2021/12,5909486,0,0,0,0,0,0,956351,2627333,167551017,181589153
(주)콤텍시스템,031820,2022/12,20332401,99996,0,0,0,0,0,910035,7279610,199881164,358528268
(주)크라운제과,264900,2020/12,,,,,,,,,,,
(주)크라운제과,264900,2021/12,,,,,,,,,,,
(주)크라운제과,264900,2022/12,,,,,,,,,,,
(주)크라운해태홀딩스,005740,2020/12,116383260,89557778,0,0,0,0,0,11584732,9126461,487140195,606229982
(주)크라운해태홀딩스,005740,2021/12,132718254,86670725,0,0,0,0,0,7348016,9672091,489358025,626381107
(주)크라운해태홀딩스,005740,2022/12,136930261,51562122,0,0,0,0,0,10716869,16058998,517958396,635811692
(주)크래프톤,259960,2020/12,0,1000000,0,0,0,0,0,5666438,110501264,1214095694,505010038
(주)크래프톤,259960,2021/12,0,0,0,0,0,0,0,6961253,230508181,4608244309,1026856416
(주)크래프톤,259960,2022/12,7000000,0,0,0,0,0,0,7577465,168702206,5112850138,917461503
(주)크래프톤,259960,2023/12,7000000,0,0,0,0,0,0,8910260,234555021,5558820261,881636359
(주)키다리스튜디오,020120,2020/12,3985279,0,0,0,0,0,0,0,69149,27191463,20963820
(주)키다리스튜디오,020120,2021/12,18571170,0,0,0,0,0,0,436830,814183,222771268,67350907
(주)키다리스튜디오,020120,2022/12,22629200,0,0,0,0,0,0,1268796,81781,274624033,104145178
(주)키다리스튜디오,020120,2023/12,22893065,64197,0,0,0,0,0,4408497,3246194,208684627,135643277
(주)태경비케이,014580,2020/12,30000000,0,0,0,0,0,0,735044,3249055,208736648,87140850
(주)태경비케이,014580,2021/12,25000000,0,0,0,0,0,0,537687,6433653,234842639,97539785
(주)태경비케이,014580,2022/12,40000000,0,0,0,0,0,0,1105854,701440,264947299,96292880
(주)태경비케이,014580,2023/12,15000000,0,0,0,0,0,0,1476042,9004383,292902443,85138588
(주)태영건설,009410,2020/12,179360324,575450102,0,0,0,0,0,44445940,44694155,646813498,3151457432
(주)태영건설,009410,2021/12,464787401,441370619,0,0,0,0,0,49645951,41204816,709227173,3025556022
(주)태영건설,009410,2022/12,597715020,382581135,0,0,0,0,0,72457220,26956374,740862564,3582445703
(주)태영건설,009410,2023/12,889089444,1178752056,0,0,0,0,0,198925018,529287,-561743856,5842979816
(주)테이팩스,055490,2020/12,0,14112819,0,0,0,0,0,498006,2887375,114416108,48189380
(주)테이팩스,055490,2021/12,0,0,0,0,0,0,0,342232,4566400,131309276,49504456
(주)테이팩스,055490,2022/12,0,0,0,0,0,0,0,379336,4765932,147966941,49617920
(주)테이팩스,055490,2023/12,0,16744583,0,0,0,0,0,457248,-602983,152690728,47191194
(주)토니모리,214420,2020/12,39391556,0,0,0,0,0,0,3964430,-3603385,68502639,125725362
(주)토니모리,214420,2021/12,28598693,8322650,0,0,0,0,0,3338340,-737219,95290037,106805775
(주)토니모리,214420,2022/12,37370431,15759600,0,0,0,0,0,2466983,-567731,97383029,101679025
(주)티비에이치글로벌,084870,2020/12,,,,,,,,,,,
(주)티비에이치글로벌,084870,2021/12,,,,,,,,,,,
(주)티비에이치글로벌,084870,2022/12,16931469,0,0,0,0,0,0,1710492,4587167,60182472,52145159
(주)티에이치엔,019180,2020/12,42332476,10613448,0,0,0,0,0,4442947,619274,66784151,212845605
(주)티에이치엔,019180,2021/12,49664752,43649405,0,0,0,0,0,4983741,6942787,87689112,252248094
(주)티에이치엔,019180,2022/12,31374981,36702843,0,0,0,0,0,6021787,8654286,91434393,279919564
(주)티에이치엔,019180,2023/12,42371823,21524621,0,0,0,0,0,6330300,9850246,118206064,284771236
(주)티와이홀딩스,363280,2020/12,190736809,700000,0,0,0,0,0,2657118,571712,1292784350,710783396
(주)티와이홀딩스,363280,2021/12,162782564,45895500,0,0,0,0,0,9024604,3835014,1423671833,708502450
(주)티와이홀딩스,363280,2022/12,143239953,2400000,0,0,0,0,0,12548034,-4088780,1546364262,736598802
(주)티웨이항공,091810,2020/12,49648586,69731541,0,0,0,0,0,29579603,-37586918,116985772,588803293
(주)티웨이항공,091810,2021/12,46359266,79422087,0,0,0,0,0,25719886,-42117894,47341368,687706322
(주)티웨이항공,091810,2022/12,35426784,92161231,0,0,0,0,0,27868356,-31493573,59402783,983093108
(주)티웨이홀딩스,004870,2020/12,49648586,69775078,0,0,0,0,0,30306731,-36689555,137737651,628399403
(주)티웨이홀딩스,004870,2021/12,46359266,70345534,0,0,0,0,0,29370794,-43880373,89229853,716048793
(주)티웨이홀딩스,004870,2022/12,,,,,,,,,,,
(주)팜스코,036580,2020/12,414844765,25826653,0,0,0,0,0,14098553,13119766,307151802,682191883
(주)팜스코,036580,2021/12,513920023,96625894,0,0,0,0,0,10801001,16678063,313958719,793651852
(주)팜스코,036580,2022/12,615518473,58544673,0,0,0,0,0,29564982,-3267423,277851697,945322533
(주)팜스코,036580,2023/12,589815930,73569227,0,0,0,0,0,46350013,11317794,241007318,878222194
(주)퍼시스,016800,2020/12,,,,,,,,,,,
(주)퍼시스,016800,2021/12,,,,,,,,,,,
(주)퍼시스,016800,2022/12,84532,0,0,0,0,0,0,174988,4992468,472952597,71851941
(주)포스코디엑스,022100,2020/12,982555,0,0,0,0,0,0,228509,7340503,369962832,314481678
(주)포스코디엑스,022100,2021/12,711453,0,0,0,0,0,0,335606,-1342981,359203926,287766034
(주)포스코디엑스,022100,2022/12,381791,0,0,0,0,0,0,160405,14935893,413992510,437601276
(주)포스코디엑스,022100,2023/12,0,0,0,0,0,0,0,260216,20889513,461449382,428357838
(주)포스코인터내셔널,047050,2020/12,540313935,772862988,0,0,0,0,0,98489000,97645019,3160873733,5167165003
(주)포스코인터내셔널,047050,2021/12,1543586381,851271623,0,0,0,0,0,82451000,132212404,3512139928,7258594219
(주)포스코인터내셔널,047050,2022/12,1875411619,589104387,0,0,0,0,0,145707000,137234204,4398127078,8118209853
(주)포스코인터내셔널,047050,2023/12,1584821324,1196750927,0,0,0,0,0,282071000,234202908,6624761980,9992986028
(주)포스코퓨처엠,003670,2020/12,0,4352000,0,0,0,0,0,6924531,4992867,1023617314,1064436010
(주)포스코퓨처엠,003670,2021/12,57190054,192350930,0,0,0,0,0,9200235,12268279,2438429932,1484050372
(주)포스코퓨처엠,003670,2022/12,202826829,262105774,0,0,0,0,0,11560528,12016380,2650644639,1986831501
(주)포스코퓨처엠,003670,2023/12,352139820,327651087,0,0,0,0,0,50542077,-20527316,2611465990,3723127308
(주)풀무원,017810,2020/12,286668208,168697593,0,0,0,0,0,27204351,6121564,512938527,1180634649
(주)풀무원,017810,2021/12,320391365,121636503,0,0,0,0,0,29051961,13204524,589790959,1379581563
(주)풀무원,017810,2022/12,361521023,142629611,0,0,0,0,0,39169578,18554398,546646770,1502570985
(주)풀무원,017810,2023/12,433389721,109348840,0,0,0,0,0,56168133,954082,506544641,1650244942
(주)풍산,103140,2020/12,328616230,151459075,0,0,0,0,0,20929504,27065655,1446401275,1105623742
(주)풍산,103140,2021/12,517943297,160640982,0,0,0,0,0,18807088,63457242,1685635004,1462625455
(주)풍산,103140,2022/12,539460511,131203870,0,0,0,0,0,32465007,44495559,1842240246,1553056946
(주)풍산,103140,2023/12,327936452,142976509,0,0,0,0,0,39193238,44646239,1965954520,1694674159
(주)풍산홀딩스,005810,2020/12,111012372,2003040,0,0,0,0,0,1984793,-4657727,727870541,247429909
(주)풍산홀딩스,005810,2021/12,46299862,2678040,0,0,0,0,0,2197950,27080368,896274083,155681920
(주)풍산홀딩스,005810,2022/12,57968823,1503040,0,0,0,0,0,2087646,14819690,964559570,178221822
(주)풍산홀딩스,005810,2023/12,62261915,1103040,0,0,0,0,0,2716761,-18013070,1023904316,170346888
(주)플레이그램,009810,2020/12,152887,379506,0,0,0,0,0,147756,0,62141265,6899406
(주)플레이그램,009810,2021/12,0,703504,0,0,0,0,0,541387,-65637,51726900,77794238
(주)플레이그램,009810,2022/12,12767882,1258229,0,0,932215,0,0,6164609,330800,183550610,120092720
(주)플레이그램,009810,2023/12,20200000,1540993,0,0,0,0,0,5437981,-530448,173674979,99973853
(주)하나금융지주,086790,2020/12,,,,,,,,,,,
(주)하나금융지주,086790,2021/12,,,,,,,,,,,
(주)하나금융지주,086790,2022/12,,,,,,,,,,,
(주)하나금융지주,086790,2023/12,,,,,,,,,,,
(주)하나투어,039130,2020/12,23900152,6816375,0,0,0,0,0,8935581,-30709687,125313991,577946924
(주)하나투어,039130,2021/12,16563494,4122122,0,0,0,0,0,7669043,-4768524,57756127,372839457
(주)하나투어,039130,2022/12,14370131,2086092,0,0,0,0,0,2817733,-4083086,99701648,355727793
(주)하이브,352820,2020/12,0,868427,0,0,0,0,0,3886518,39185405,1198939410,725503228
(주)하이브,352820,2021/12,150000000,14818750,0,0,0,0,0,13235234,69649124,2886585043,1842330260
(주)하이브,352820,2022/12,0,231682500,0,0,0,0,0,34614190,48452525,2928680005,1941754310
(주)하이브,352820,2023/12,100000000,725277605,0,0,0,0,0,47017879,66683683,3109914968,2235766519
(주)하이스틸,071090,2020/12,41000000,25144129,0,0,0,0,0,2333189,45454,126044944,113613390
(주)하이스틸,071090,2021/12,45000000,4902800,0,0,0,0,0,2731270,2432385,137827734,121886838
(주)하이스틸,071090,2022/12,57200000,3152800,0,0,0,0,0,3108195,2757953,148952923,143503167
(주)하이스틸,071090,2023/12,47500000,29421471,0,0,0,0,0,3671411,805170,149226507,121222358
(주)하이트론씨스템즈,019490,2020/12,,,,,,,,,,,
(주)하이트론씨스템즈,019490,2021/12,,,,,,,,,,,
(주)하이트론씨스템즈,019490,2022/12,,,,,,,,,,,
(주)한국전자홀딩스,006200,2020/12,55269391,0,0,0,0,0,0,3182665,-585179,207496979,204746693
(주)한국전자홀딩스,006200,2021/12,49931458,9000000,0,0,0,0,0,3118037,-564443,309899469,153728383
(주)한국전자홀딩스,006200,2022/12,43846229,0,0,0,0,0,0,2778667,653334,345331922,123768339
(주)한국전자홀딩스,006200,2023/12,45570078,0,0,0,0,0,0,3160316,4338003,386122138,116991494
(주)한국종합기술,023350,2020/12,,,,,,,,,,,
(주)한국종합기술,023350,2021/12,,,,,,,,,,,
(주)한국종합기술,023350,2022/12,,,,,,,,,,,
(주)한국종합기술,023350,2023/12,,,,,,,,,,,
(주)한국카본,017960,2020/12,7330000,1350440,0,0,0,0,0,383582,16607988,380530832,97788639
(주)한국카본,017960,2021/12,7098000,15948570,0,0,0,0,0,478173,14108798,388999342,109356564
(주)한국카본,017960,2022/12,44318000,853420,0,0,0,0,0,913530,8639212,404167834,181165801
(주)한국토지신탁,034830,2020/12,,,,,,,,,,,
(주)한국토지신탁,034830,2021/12,,,,,,,,,,,
(주)한국토지신탁,034830,2022/12,,,,,,,,,,,
(주)한국특강,007280,2020/12,,,,,,,,,,,
(주)한국특강,007280,2021/12,,,,,,,,,,,
(주)한국특강,007280,2022/12,,,,,,,,,,,
(주)한국특강,007280,2023/12,,,,,,,,,,,
(주)한국화장품제조,003350,2020/12,,,,,,,,,,,
(주)한국화장품제조,003350,2021/12,,,,,,,,,,,
(주)한국화장품제조,003350,2022/12,,,,,,,,,,,
(주)한국화장품제조,003350,2023/12,,,,,,,,,,,
(주)한농화성,011500,2020/12,,,,,,,,,,,
(주)한농화성,011500,2021/12,,,,,,,,,,,
(주)한농화성,011500,2022/12,,,,,,,,,,,
(주)한농화성,011500,2023/12,,,,,,,,,,,
(주)한독,002390,2020/12,49267760,29983492,0,0,0,0,0,6762566,15149177,381848928,437077758
(주)한독,002390,2021/12,118164960,0,0,0,0,0,0,5763492,1479489,383996411,457565421
(주)한독,002390,2022/12,77469210,34882963,0,0,0,0,0,8228484,-3279675,381856043,489250128
(주)한독,002390,2023/12,124638240,49881013,0,0,0,0,0,13781043,-4567445,340633133,449706525
(주)한미글로벌건축사사무소,053690,2020/12,35114000,0,0,0,0,0,0,541403,4355108,128799400,89884233
(주)한미글로벌건축사사무소,053690,2021/12,38801045,0,0,0,0,0,0,1075720,4831784,144123772,141130569
(주)한미글로벌건축사사무소,053690,2022/12,46315877,0,0,0,0,0,0,2390262,5769630,194647416,178412243
(주)한미글로벌건축사사무소,053690,2023/12,26994870,13000000,0,0,0,0,0,3736272,4863990,202820591,196050464
(주)한샘,009240,2020/12,66702487,0,0,0,0,0,459212,7345856,28649876,628901663,600608098
(주)한샘,009240,2021/12,25422047,0,0,0,0,0,0,5595789,26127616,621690078,624662475
(주)한샘,009240,2022/12,52907598,3000000,0,0,0,0,0,9945943,-12140389,445427945,654251595
(주)한샘,009240,2023/12,44451216,27700000,0,0,0,0,0,13298578,12754522,342770354,708747065
(주)한섬,020000,2020/12,3314156,8516656,0,0,0,0,870635,906421,27322576,1126032243,312511906
(주)한섬,020000,2021/12,4607640,8521417,0,0,0,0,974977,617732,43107895,1240419894,316664864
(주)한섬,020000,2022/12,35540160,12930847,0,0,0,0,999079,4104596,41074431,1336492422,348223077
(주)한섬,020000,2023/12,35405172,6914789,0,0,0,0,1889305,5413269,19642409,1394339128,329926346
(주)한솔케미칼,014680,2020/12,8572612,69099317,0,0,0,0,0,5981228,36928290,622270538,376929964
(주)한솔케미칼,014680,2021/12,7976271,69983651,0,0,0,0,0,5773295,50031242,767869701,429305068
(주)한솔케미칼,014680,2022/12,5986951,16500000,0,0,0,0,0,5008160,27260104,852496588,400814014
(주)한솔케미칼,014680,2023/12,19135165,113829635,0,0,0,0,0,5790813,26902313,941487453,409492210
(주)한솔홈데코,025750,2020/12,17415641,16587060,0,0,0,0,0,2667262,64130,154541655,140448641
(주)한솔홈데코,025750,2021/12,34893693,17176206,0,0,0,0,0,2088227,2445448,159847110,154814152
(주)한솔홈데코,025750,2022/12,55320716,4636251,0,0,0,0,0,3097029,-1289513,153422027,166074493
(주)한솔홈데코,025750,2023/12,59575515,17767034,0,0,0,0,0,5187899,-2140107,139767293,172328108
(주)한익스프레스,014130,2020/12,34628497,77700000,0,0,0,0,0,2862778,1255151,68591722,233096248
(주)한익스프레스,014130,2021/12,66989271,67716656,0,0,0,0,0,2833489,909684,73515343,301259496
(주)한익스프레스,014130,2022/12,57437389,30946656,0,0,0,0,0,8787672,2616785,105354619,302592348
(주)한익스프레스,014130,2023/12,65340000,52437760,0,0,0,0,0,14811293,-2233317,84604265,342926253
(주)한진,002320,2020/12,27112902,247546763,0,0,0,0,0,103372000,1722263,1237925421,2550728647
(주)한진,002320,2021/12,62333882,355357315,0,0,0,0,0,97707000,54091642,1373971133,2503649583
(주)한진,002320,2022/12,66190404,214485172,0,0,0,0,0,105625358,-13468964,1534382939,2558814753
(주)한진,002320,2023/12,174895935,322668611,0,0,0,0,0,112843000,553668,1539576622,2661786978
(주)한진중공업홀딩스,003480,2020/12,40000000,209339000,0,0,0,0,0,50077000,4966000,356585000,1480600000
(주)한진중공업홀딩스,003480,2021/12,50000000,149100000,0,0,0,0,0,43371000,1741000,348600000,1489201000
(주)한진중공업홀딩스,003480,2022/12,90000000,194887000,0,0,0,0,0,36706000,2959000,366779000,1629209000
(주)한진중공업홀딩스,003480,2023/12,119500000,101541000,0,0,0,0,0,37105000,3504000,367799000,1497922000
(주)한진칼,180640,2020/12,254000000,118058485,0,0,0,0,0,46294385,7459529,1664265157,1824304096
(주)한진칼,180640,2021/12,209000000,200831173,0,0,0,0,0,81121388,-109883065,1824218019,1930524164
(주)한진칼,180640,2022/12,54000000,324822764,0,0,0,0,0,75317056,32414479,2576057187,1339020434
(주)한진칼,180640,2023/12,39000000,74015996,0,0,0,0,0,73052970,59991391,2853875520,931046374
(주)한창,005110,2020/12,13186611,0,0,0,0,0,0,7389970,-889666,37649877,80110484
(주)한창,005110,2021/12,28864598,11748000,0,1117646,0,0,0,5587775,793076,37001817,97276581
(주)한창,005110,2022/12,19097000,766133,0,0,0,0,0,5334094,2769444,23348161,90132833
(주)한창제지,009460,2020/12,,,,,,,,,,,
(주)한창제지,009460,2021/12,,,,,,,,,,,
(주)한창제지,009460,2022/12,,,,,,,,,,,
(주)한창제지,009460,2023/12,,,,,,,,,,,
(주)한컴라이프케어,372910,2020/12,0,2474756,0,0,0,0,0,6892556,4644773,37807169,129766795
(주)한컴라이프케어,372910,2021/12,0,1424733,0,0,0,0,0,468742,759046,116818403,97308909
